City_ID,City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
382,382,Grand Forks,US,2021-11-27 18:21:30,47.9417,-97.4337,40.93,60,90,13.8
383,383,Tyssedal,NO,2021-11-27 18:24:03,60.1165,6.562,29.5,95,100,3.09
384,384,Makamba,BI,2021-11-27 18:24:03,-4.1348,29.804,62.56,91,75,4.12
385,385,Sterling,US,2021-11-27 18:24:04,39.0062,-77.4286,44.74,42,20,11.5
386,386,Kieta,PG,2021-11-27 18:24:04,-6.2167,155.6333,78.82,85,99,2.46
387,387,Rio Grande,BR,2021-11-27 18:24:05,-32.035,-52.0986,75.31,79,53,13.85
388,388,Sorrento,IT,2021-11-27 18:24:05,40.626,14.3744,54.97,82,40,3.44
389,389,Tricase,IT,2021-11-27 18:24:06,39.9304,18.3553,58.93,82,20,11.5
390,390,Benguela,AO,2021-11-27 18:24:06,-12.5763,13.4055,76.23,75,80,2.37
391,391,Kathmandu,NP,2021-11-27 18:24:07,27.7167,85.3167,50.22,100,20,2.3
392,392,Milkovo,RU,2021-11-27 18:24:07,54.7167,158.6167,-1.86,99,95,1.7
393,393,Conceicao Do Mato Dentro,BR,2021-11-27 18:24:08,-19.0372,-43.425,65.62,97,100,1.63
394,394,Port-Cartier,CA,2021-11-27 18:24:08,50.0334,-66.8654,41.22,98,100,5.97
395,395,Marsa Matruh,EG,2021-11-27 18:24:08,31.3525,27.2453,70.0,46,0,4.61
396,396,Loreto,MX,2021-11-27 18:24:09,22.2667,-101.9667,66.33,44,100,13.29
397,397,Nisia Floresta,BR,2021-11-27 18:24:09,-6.0911,-35.2086,88.61,56,31,11.25
398,398,Beloha,MG,2021-11-27 18:24:10,-25.1667,45.05,62.69,64,21,8.57
399,399,Atar,MR,2021-11-27 18:24:10,20.5169,-13.0499,79.21,29,36,12.71
400,400,Whitianga,NZ,2021-11-27 18:24:11,-36.8333,175.7,59.31,86,83,3.69
401,401,Vazante,BR,2021-11-27 18:22:41,-17.9869,-46.9078,84.09,57,77,11.65
402,402,Beirut,LB,2021-11-27 18:23:06,33.8889,35.4944,66.94,49,88,3.44
403,403,Biak,ID,2021-11-27 18:24:12,-0.9131,122.8766,77.56,83,99,3.13
404,404,Adilabad,IN,2021-11-27 18:24:12,19.6667,78.5333,66.51,48,99,2.53
405,405,Salaga,GH,2021-11-27 18:24:13,8.5508,-0.5188,89.15,32,90,2.46
406,406,Becov,CZ,2021-11-27 18:24:13,50.4497,13.7178,37.81,84,100,1.77
407,407,Guane,CU,2021-11-27 18:24:14,22.2025,-84.0875,82.85,48,49,5.03
408,408,The Valley,AI,2021-11-27 18:24:14,18.217,-63.0578,85.86,74,40,9.22
409,409,Taikang,CN,2021-11-27 18:24:15,46.8333,124.4167,21.18,95,24,8.88
410,410,Rio Verde De Mato Grosso,BR,2021-11-27 18:24:15,-18.9181,-54.8442,89.82,54,69,7.72
411,411,Arman,RU,2021-11-27 18:24:15,59.7,150.1667,-5.6,86,24,7.61
412,412,Grand Island,US,2021-11-27 18:24:16,40.925,-98.342,62.38,27,1,21.85
413,413,Krasnaya Gorbatka,RU,2021-11-27 18:24:16,55.8703,41.7641,32.76,96,100,16.2
414,414,Mayo,US,2021-11-27 18:24:17,38.8876,-76.5119,44.58,45,1,13.8
415,415,Losone,CH,2021-11-27 18:24:17,46.1687,8.7593,44.33,87,40,3.44
416,416,Gornyy,RU,2021-11-27 18:24:18,55.1153,83.9059,20.35,92,100,22.93
417,417,Port Keats,AU,2021-11-27 18:24:18,-14.25,129.55,79.25,75,63,2.91
418,418,Puebloviejo,CO,2021-11-27 18:24:19,10.9938,-74.2844,81.54,78,79,4.45
419,419,Cedar City,US,2021-11-27 18:22:46,37.6775,-113.0619,41.97,28,1,0.0
420,420,Iguatemi,BR,2021-11-27 18:24:19,-23.6803,-54.5611,88.48,33,0,5.35
421,421,Raudeberg,NO,2021-11-27 18:24:20,61.9875,5.1352,25.47,59,23,10.51
422,422,Winnemucca,US,2021-11-27 18:24:20,40.973,-117.7357,44.65,39,1,4.61
423,423,Fort Nelson,CA,2021-11-27 18:24:21,58.8053,-122.7002,2.79,85,75,2.3
424,424,Victor Harbor,AU,2021-11-27 18:24:21,-35.5667,138.6167,60.89,79,0,8.1
425,425,Faya,SA,2021-11-27 18:24:22,18.3851,42.4509,62.71,51,37,8.3
426,426,Khudumelapye,BW,2021-11-27 18:24:22,-23.8833,24.75,79.77,39,78,12.46
427,427,Seymchan,RU,2021-11-27 18:24:23,62.8833,152.4333,-42.54,100,87,0.72
428,428,Santa Rosa,PH,2021-11-27 18:24:23,14.3122,121.1114,80.58,86,71,8.5
429,429,Suntar,RU,2021-11-27 18:24:24,62.1444,117.6319,-1.66,89,83,8.01
430,430,Kristiansund,NO,2021-11-27 18:24:24,63.1115,7.732,23.65,80,20,5.75
431,431,Coquimbo,CL,2021-11-27 18:24:24,-29.9533,-71.3436,67.73,63,20,11.5
432,432,Hunucma,MX,2021-11-27 18:24:25,21.0167,-89.8667,86.09,37,37,3.74
433,433,Dayal Bagh,IN,2021-11-27 18:24:26,27.2167,78.0167,66.58,49,0,6.29
434,434,Bani,DO,2021-11-27 18:24:26,18.2833,-70.3333,87.24,59,27,9.22
435,435,Talara,PE,2021-11-27 18:24:27,-4.5772,-81.2719,77.76,65,0,16.11
436,436,Lahaina,US,2021-11-27 18:24:27,20.8783,-156.6825,74.95,69,0,4.92
437,437,Atbasar,KZ,2021-11-27 18:24:28,51.8,68.3333,10.31,93,22,9.73
438,438,Mortka,RU,2021-11-27 18:24:28,59.3322,66.0214,27.59,88,81,13.2
439,439,Wenzhou,CN,2021-11-27 18:24:28,27.9994,120.6668,56.98,81,90,4.94
440,440,Murwillumbah,AU,2021-11-27 18:24:29,-28.3167,153.4,68.02,77,40,14.97
441,441,Sao Domingos,BR,2021-11-27 18:24:29,-13.3983,-46.3183,82.78,61,45,7.61
442,442,Kolpashevo,RU,2021-11-27 18:24:30,58.3131,82.9089,20.26,95,100,10.8
443,443,Pitimbu,BR,2021-11-27 18:24:30,-7.4706,-34.8086,86.59,62,34,11.05
444,444,Karratha,AU,2021-11-27 18:24:31,-20.7377,116.8463,84.25,36,0,11.05
445,445,Hastings,GB,2021-11-27 18:24:32,50.8552,0.5729,40.75,88,93,34.29
446,446,Krasnoarmeysk,RU,2021-11-27 18:24:33,51.0239,45.6969,30.02,97,69,14.52
447,447,Terrace Bay,CA,2021-11-27 18:24:33,48.7834,-87.1,24.42,72,100,10.92
448,448,Batagay-Alyta,RU,2021-11-27 18:24:34,67.8006,130.4114,-0.81,99,100,0.56
449,449,Iracoubo,GF,2021-11-27 18:24:34,5.4802,-53.2011,82.83,75,46,10.54
450,450,Catamarca,AR,2021-11-27 18:24:34,-28.4696,-65.7852,92.44,30,0,17.18
451,451,Adrar,MR,2021-11-27 18:24:35,20.5022,-10.0711,76.35,30,73,11.03
452,452,Witu,KE,2021-11-27 18:24:35,-2.3889,40.4382,82.56,86,98,8.88
453,453,Pevek,RU,2021-11-27 18:24:36,69.7008,170.3133,-18.08,89,17,3.78
454,454,Vardo,NO,2021-11-27 18:24:36,70.3705,31.1107,24.66,78,57,11.39
455,455,Truckee,US,2021-11-27 18:24:37,39.328,-120.1833,46.11,41,3,2.98
456,456,Ahuimanu,US,2021-11-27 18:24:37,21.4447,-157.8378,73.11,78,75,10.36
457,457,Mansa,IN,2021-11-27 18:24:38,29.9833,75.3833,62.76,34,0,7.36
458,458,Vostok,RU,2021-11-27 18:24:38,46.4856,135.8833,3.97,98,61,5.03
459,459,Sisimiut,GL,2021-11-27 18:24:39,66.9395,-53.6735,27.39,90,100,10.76
460,460,Sur,OM,2021-11-27 18:24:39,22.5667,59.5289,75.04,63,40,1.12
461,461,Conselheiro Pena,BR,2021-11-27 18:24:40,-19.1722,-41.4722,71.38,89,100,5.95
462,462,Pimentel,PE,2021-11-27 18:24:40,-6.8367,-79.9342,77.29,57,0,14.97
463,463,Kobryn,BY,2021-11-27 18:24:40,52.2138,24.3564,36.27,71,100,12.41
464,464,Chumikan,RU,2021-11-27 18:24:41,54.7183,135.315,17.02,78,75,17.18
465,465,Esperance,AU,2021-11-27 18:24:42,-33.8667,121.9,58.84,68,0,14.14
466,466,Shobara,JP,2021-11-27 18:24:43,34.85,133.0167,35.01,86,8,2.44
467,467,Xining,CN,2021-11-27 18:24:43,36.6167,101.7667,31.5,35,9,1.74
468,468,Kaeo,NZ,2021-11-27 18:24:44,-35.1,173.7833,57.79,90,58,1.57
469,469,Fengzhen,CN,2021-11-27 18:24:44,40.4394,113.1536,31.48,63,98,3.51
470,470,Gadung,PH,2021-11-27 18:24:45,6.8025,124.02,79.07,85,95,3.85
471,471,Lae,PG,2021-11-27 18:24:45,-6.7221,146.9847,74.98,90,98,7.2
472,472,Aracuai,BR,2021-11-27 18:24:46,-16.8497,-42.0703,72.68,85,100,1.41
473,473,Ancud,CL,2021-11-27 18:24:47,-41.8697,-73.8203,60.33,53,11,12.1
474,474,Zhigansk,RU,2021-11-27 18:24:47,66.7697,123.3711,-3.8,99,100,2.91
475,475,Polunochnoye,RU,2021-11-27 18:21:17,60.8697,60.4153,29.79,82,81,9.15
476,476,Aklavik,CA,2021-11-27 18:24:48,68.2191,-135.0107,-10.37,70,40,14.97
477,477,Yulara,AU,2021-11-27 18:24:48,-25.2406,130.9889,64.24,48,0,8.05
478,478,Kiruna,SE,2021-11-27 18:24:49,67.8557,20.2251,-10.28,84,90,1.14
479,479,Buchanan,LR,2021-11-27 18:24:49,5.8808,-10.0467,82.36,77,100,8.95
480,480,Muisne,EC,2021-11-27 18:24:50,0.6,-80.0333,82.51,83,99,6.71
481,481,Palu,ID,2021-11-27 18:24:50,-0.8917,119.8707,75.88,96,89,2.26
482,482,Valdivia,CL,2021-11-27 18:24:51,-39.8142,-73.2459,64.49,43,32,7.11
483,483,Rawson,AR,2021-11-27 18:24:51,-43.3002,-65.1023,63.91,55,17,15.21
484,484,Roseburg,US,2021-11-27 18:22:18,43.2165,-123.3417,61.29,87,90,3.44
485,485,Port Blair,IN,2021-11-27 18:24:55,11.6667,92.75,81.0,77,7,10.92
486,486,Arlit,NE,2021-11-27 18:25:00,18.7369,7.3853,82.35,12,33,3.96
487,487,Almeirim,BR,2021-11-27 18:25:00,-1.5233,-52.5817,87.69,55,51,5.32
488,488,Skegness,GB,2021-11-27 18:22:23,53.1436,0.3363,41.22,89,100,35.5
489,489,Krasnoselkup,RU,2021-11-27 18:25:01,65.7,82.4667,3.45,96,100,11.27
490,490,Singarayakonda,IN,2021-11-27 18:25:03,15.25,80.0333,77.54,85,99,13.15
491,491,Touros,BR,2021-11-27 18:22:42,-5.1989,-35.4608,88.7,65,41,12.68
492,492,Three Hills,CA,2021-11-27 18:25:02,51.7001,-113.2686,30.69,74,87,14.97
493,493,Maceio,BR,2021-11-27 18:25:04,-9.6658,-35.7353,90.84,58,20,18.41
494,494,Okhotsk,RU,2021-11-27 18:25:05,59.3833,143.3,1.87,69,77,7.27
495,495,Wanxian,CN,2021-11-27 18:25:05,30.8039,108.3897,55.04,64,78,1.54
496,496,Dzhebariki-Khaya,RU,2021-11-27 18:25:06,62.2167,135.8,6.31,96,100,6.04
497,497,Valle De Banderas,MX,2021-11-27 18:25:07,20.8,-105.2333,85.6,51,40,2.3
498,498,Asifabad,IN,2021-11-27 18:25:07,19.3667,79.2833,66.69,48,99,3.33
499,499,Hamilton,US,2021-11-27 18:21:37,39.1834,-84.5333,46.35,43,90,12.66
500,500,Medicine Hat,CA,2021-11-27 18:25:08,50.0501,-110.6683,34.23,80,75,9.22
501,501,Luleburgaz,TR,2021-11-27 18:25:09,41.4039,27.3592,56.57,79,99,9.37
502,502,Mersing,MY,2021-11-27 18:25:09,2.4312,103.8405,76.91,94,100,5.75
503,503,Nemuro,JP,2021-11-27 18:25:10,43.3236,145.575,37.74,65,59,19.84
504,504,Charters Towers,AU,2021-11-27 18:25:10,-20.1,146.2667,74.17,85,5,7.11
505,505,Henties Bay,,2021-11-27 18:25:10,-22.116,14.2845,61.21,77,1,11.23
506,506,Ribeira Brava,PT,2021-11-27 18:25:11,32.65,-17.0667,65.03,71,20,6.02
507,507,Fuerte Olimpo,PY,2021-11-27 18:25:11,-21.0415,-57.8738,96.21,43,52,6.26
508,508,Polewali,ID,2021-11-27 18:25:12,-3.4324,119.3435,77.31,91,100,2.46
509,509,Port Macquarie,AU,2021-11-27 18:21:14,-31.4333,152.9167,60.76,89,100,11.1
510,510,Havoysund,NO,2021-11-27 18:25:13,70.9963,24.6622,23.88,63,93,15.68
511,511,Brusturoasa,RO,2021-11-27 18:25:13,46.5167,26.2,36.07,93,52,4.72
512,512,Yoichi,JP,2021-11-27 18:25:14,43.2039,140.7703,39.25,68,100,13.02
513,513,Bara,NG,2021-11-27 18:25:14,10.3744,10.7288,81.61,18,44,6.49
514,514,Pangnirtung,CA,2021-11-27 18:25:15,66.1451,-65.7125,23.0,50,75,5.75
515,515,Provideniya,RU,2021-11-27 18:25:16,64.3833,-173.3,-5.3,84,4,5.73
516,516,Carutapera,BR,2021-11-27 18:25:16,-1.195,-46.02,86.58,60,29,8.34
517,517,Teknaf,BD,2021-11-27 18:25:17,20.8624,92.3058,68.94,66,84,8.59
518,518,Knysna,ZA,2021-11-27 18:25:17,-34.0363,23.0471,62.98,74,59,7.83
519,519,Bocana De Paiwas,NI,2021-11-27 18:25:17,12.7857,-85.1227,81.52,70,83,14.74
520,520,Tikapur,NP,2021-11-27 18:25:18,28.5,81.1333,61.03,75,0,3.91
521,521,Carbonia,IT,2021-11-27 18:25:18,39.1672,8.5222,52.45,69,75,17.83
522,522,Guangyuan,CN,2021-11-27 18:25:19,32.442,105.823,50.34,87,100,0.69
523,523,Dudinka,RU,2021-11-27 18:25:19,69.4058,86.1778,-1.41,95,100,14.58
524,524,Sechura,PE,2021-11-27 18:25:20,-5.5569,-80.8222,78.42,57,43,12.84
525,525,Nioro,GM,2021-11-27 18:25:20,13.35,-15.75,93.97,20,49,5.03
526,526,Klyuchi,RU,2021-11-27 18:25:21,52.2667,79.1667,20.46,78,54,17.85
527,527,Roebourne,AU,2021-11-27 18:25:21,-20.7833,117.1333,84.43,33,0,11.59
528,528,Evanston,US,2021-11-27 18:25:22,42.0411,-87.6901,39.31,65,90,11.5
529,529,Somerset,US,2021-11-27 18:25:22,40.5668,-74.5496,41.22,45,90,12.66
530,530,Tadine,NC,2021-11-27 18:25:23,-21.55,167.8833,74.61,88,100,17.07
531,531,Opuwo,,2021-11-27 18:25:24,-18.0607,13.84,80.4,19,40,11.48
532,532,Gornopravdinsk,RU,2021-11-27 18:25:25,60.05,69.9,29.61,94,100,12.86
533,533,Vanimo,PG,2021-11-27 18:25:25,-2.6741,141.3028,77.65,88,100,6.33
534,534,Vao,NC,2021-11-27 18:25:26,-22.6667,167.4833,75.29,87,100,17.6
535,535,Sai Buri,TH,2021-11-27 18:25:26,6.7013,101.6168,77.14,87,100,5.99
536,536,Santiago Del Estero,AR,2021-11-27 18:25:27,-27.7951,-64.2615,97.23,23,5,17.85
537,537,Iraucuba,BR,2021-11-27 18:25:27,-3.7461,-39.7833,97.68,27,62,11.23
538,538,Kahului,US,2021-11-27 18:25:28,20.8947,-156.47,74.46,56,20,0.0
539,539,Flinders,AU,2021-11-27 18:25:28,-34.5833,150.8552,56.48,86,100,13.09
540,540,Tongchuan,CN,2021-11-27 18:25:29,35.0806,109.0897,39.74,66,73,3.2
541,541,Honiara,SB,2021-11-27 18:25:29,-9.4333,159.95,77.23,86,91,3.78
542,542,Khash,IR,2021-11-27 18:25:30,28.2211,61.2158,53.51,37,0,4.0
543,543,Petropavlovsk-Kamchatskiy,RU,2021-11-27 18:25:30,53.0452,158.6483,21.79,68,75,6.71
544,544,Marataizes,BR,2021-11-27 18:25:31,-21.0433,-40.8244,79.43,73,100,5.61
545,545,Serravalle Pistoiese,IT,2021-11-27 18:25:31,43.9061,10.8327,52.72,92,96,1.97
546,546,Deputatskiy,RU,2021-11-27 18:25:32,69.3,139.9,-11.61,89,100,1.3
547,547,Ligayan,PH,2021-11-27 18:25:32,4.6533,119.4706,82.54,75,84,5.68
548,548,Preili,LV,2021-11-27 18:25:33,56.2944,26.7246,32.38,98,100,6.89
549,549,Bingawan,PH,2021-11-27 18:25:33,11.233,122.5672,75.38,93,72,4.45
550,550,General Pico,AR,2021-11-27 18:25:34,-35.6566,-63.7568,68.7,75,100,16.33
551,551,Pauini,BR,2021-11-27 18:25:34,-7.7136,-66.9764,92.75,48,97,1.9
552,552,Lucban,PH,2021-11-27 18:25:35,14.1133,121.5569,71.85,94,90,6.55
553,553,Hurghada,EG,2021-11-27 18:25:35,27.2574,33.8129,69.84,56,0,4.61
554,554,Santa Quiteria Do Maranhao,BR,2021-11-27 18:25:36,-3.5156,-42.5467,88.23,54,82,2.01
555,555,Lerwick,GB,2021-11-27 18:25:36,60.1545,-1.1494,37.4,59,89,19.13
556,556,Kashima,JP,2021-11-27 18:25:37,33.1061,130.0906,40.71,61,0,7.05
557,557,Puerto Escondido,MX,2021-11-27 18:25:37,15.85,-97.0667,83.23,69,1,3.44
558,558,Skibbereen,IE,2021-11-27 18:25:38,51.55,-9.2667,39.0,71,77,11.88
559,559,Boyolangu,ID,2021-11-27 18:25:38,-8.1181,111.8935,76.32,92,100,3.15
560,560,Semnan,IR,2021-11-27 18:25:39,35.5729,53.3971,50.56,52,2,4.18
561,561,Isaka,TZ,2021-11-27 18:25:39,-3.9,32.9333,70.43,70,82,4.45
562,562,Paamiut,GL,2021-11-27 18:25:40,61.994,-49.6678,39.34,92,100,11.86
563,563,Copiapo,CL,2021-11-27 18:25:07,-27.3667,-70.3333,67.69,22,0,10.04
564,564,Avallon,FR,2021-11-27 18:23:52,47.4833,3.9,36.09,96,100,12.1
565,565,Bonthe,SL,2021-11-27 18:25:40,7.5264,-12.505,83.19,72,69,10.33
566,566,Tiznit,MA,2021-11-27 18:25:32,29.5833,-9.5,53.2,76,48,23.87
567,567,Garoua,CM,2021-11-27 18:25:41,9.3,13.4,81.0,32,0,2.3
568,568,Henderson,US,2021-11-27 18:20:53,36.0397,-114.9819,64.74,9,1,0.0
569,569,Kununurra,AU,2021-11-27 18:24:17,-15.7667,128.7333,78.78,78,47,0.0
570,570,Itarema,BR,2021-11-27 18:25:42,-2.9248,-39.9167,87.06,58,57,14.83
571,571,Kolda,SN,2021-11-27 18:25:43,12.8833,-14.95,91.71,46,0,4.61
572,572,Teguldet,RU,2021-11-27 18:25:43,57.3064,88.1667,19.35,92,100,13.02
